연번,구,유형,주소,세부 위치,위도,경도
12,양천구,폐형광등,서울특별시 양천구 신정3동 1317 신정이펜하우스 4단지 407동 ,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1317 신정이펜하우스 4단지 408동 ,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1317 신정이펜하우스 4단지 411동,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1317 신정이펜하우스 5단지 501동,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1317 신정이펜하우스 5단지 502동,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1317 신정이펜하우스 5단지 507동,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1219 신일해피트리아파트,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1198-3 신정대성유니드아파트1차 102동 ,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1198-3 신정대성유니드아파트2차 103동,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1311 동일하이빌아파트 103동 앞,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1311 동일하이빌아파트 203동 앞,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1311 동일하이빌아파트 204동 앞,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1281 푸른마을 1단지 재활용분리수거장,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1281 푸른마을 2단지 203동,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1283 푸른마을 3단지 304동과 305동사이,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1285 푸른마을 4단지 402동 뒤쪽,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1259 신트리 1단지 관리사무소 앞,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1258 신트리 2단지 201동 앞,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1258 신트리 2단지 204동 옆,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1276 신트리 3단지 304동 앞,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1276 신트리 3단지 307동 뒤,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1277 신트리 4단지 402동,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1277 신트리 4단지 403동,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1277 신트리 4단지 407동,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1273 신정현대5차아파트 501동과 502동 사이,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 743-2 신정현대6차아파트 104동 옆,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1293 학마을아파트 1단지 105동과 106동 사이,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1294 학마을아파트 2단지 203동과 204동 사이,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1291 학마을아파트 3단지 경비실 앞,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1303 대림 e-편한세상아파트 102동 앞,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1303 대림 e-편한세상아파트 106동 앞,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 733 수정아파트,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1289-2(신정도시마을주택),,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1290-4 대우미래사랑아파트,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1192-1 정은스카이빌 3차아파트,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 729 금옥여고,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1284 동일프라자,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1287 진덕빌딩,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 1254 양천벤처타운,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 831 신정숲속마을아파트102동 ,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 831 신정숲속마을아파트103동,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 831 신정숲속마을아파트104동,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 831 신정숲속마을아파트106동,,,
12,양천구,폐형광등,서울특별시 양천구 신정3동 831 신정숲속마을아파트107동,,,
12,양천구,폐형광등,서울특별시 양천구 신정4동 양목초 담벼락,,,
12,양천구,폐형광등,서울특별시 양천구 신정4동 875 동개울공원,,,
12,양천구,폐형광등,서울특별시 양천구 신정4동 1007-11 이스타팰리스,,,
12,양천구,폐형광등,서울특별시 양천구 신정4동 915-2 현장민원실 문화센터,,,
12,양천구,폐형광등,서울특별시 양천구 신정4동 921 보람쉬움아파트,,,
12,양천구,폐형광등,서울특별시 양천구 신정4동 957-9 신정4동주민센터,,,
12,양천구,폐형광등,서울특별시 양천구 신정4동 962-18 로마아파트,,,
12,양천구,폐형광등,서울특별시 양천구 신정4동 967-10,,,
12,양천구,폐형광등,서울특별시 양천구 신정4동 948-24 신호아파트,,,
12,양천구,폐형광등,서울특별시 양천구 신정4동 938-5 동원데자뷰 아파트(입구쪽),,,
12,양천구,폐형광등,서울특별시 양천구 신정4동 992 보성 아파트,,,
12,양천구,폐형광등,서울특별시 양천구 신정6동 314 목동아파트 8단지 802동,,,
12,양천구,폐형광등,서울특별시 양천구 신정6동 314 목동아파트 8단지 805동,,,
12,양천구,폐형광등,서울특별시 양천구 신정6동 314 목동아파트 8단지 상가,,,
12,양천구,폐형광등,서울특별시 양천구 신정6동 318-1 목동대림아크로텔,,,
12,양천구,폐형광등,서울특별시 양천구 신정6동 318-19 제이월드빌,,,
12,양천구,폐형광등,서울특별시 양천구 신정6동 318-5 황금프라자,,,
12,양천구,폐형광등,서울특별시 양천구 신정6동 318-6 동문비젼오피스텔,,,
12,양천구,폐형광등,서울특별시 양천구 신정6동 319 우림필유아파트,,,
12,양천구,폐형광등,서울특별시 양천구 신정6동 322 양천구민체육센터 내,,,
12,양천구,폐형광등,서울특별시 양천구 신정6동 327 목동아파트 13단지 관리사무소,,,
12,양천구,폐형광등,서울특별시 양천구 신정6동 330 목동아파트 14단지 1415동,,,
12,양천구,폐형광등,서울특별시 양천구 신정6동 330 목동아파트 14단지 관리사무소,,,
12,양천구,폐형광등,서울특별시 양천구 신정6동 331 목동아파트 14단지 1422동앞 놀이터,,,
12,양천구,폐형광등,서울특별시 양천구 신정6동 332 목동아파트 14단지 1434동,,,
12,양천구,폐형광등,서울특별시 양천구 신정6동 332 목동아파트 14단지 1417동,,,
12,양천구,폐형광등,서울특별시 양천구 신정6동 삼성쉐르빌 1 지하2층,,,
12,양천구,폐형광등,서울특별시 양천구 신정6동 삼성쉐르빌 2 지하2층,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 1259 삼성래미안아파트 관리사무소,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 1259 삼성래미안아파트 관리사무소,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 1306 세양청마루아파트 관리사무소,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 235 목동아파트 11단지 관리사무소,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 276 양천아파트 관리사무소 1,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 276 양천아파트 관리사무소 2,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 276 양천아파트 관리사무소 3,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 323-10 센타프라자 지하주차장,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 324 대림아크로텔 지상 주차장 측명,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 324-10 동문굿모닝탑아파트 지상주차장 측면,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 324-7 대림아크로빌 A동 지하주차장 ,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 324-7 대림아크로빌 B동 지하주차장 ,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 324-8 대림아크로빌 A동 지하주차장,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 324-8 대림아크로빌 B동 지하주차장,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 325-3 양천노인종합복지관,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 326 목동 12단지 1216동,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 326 목동 12단지 1205동,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 326 목동 12단지 1220동,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 326 목동 12단지 1222동 관리사무소 후면,,,
12,양천구,폐형광등,"서울특별시 양천구 신정7동 330-13, 양천구 여성교실",,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 337 목동2차우성아파트 205동,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 337 목동2차우성아파트 206동,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 337 목동2차우성아파트 207동,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 337 목동2차우성아파트 212동 관리사무소,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 337-2 목동2차우성아파트 1단지 관리사무소 측면,,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 337-2 목동2차우성아파트 1단지 101동,,,
12,양천구,폐형광등,"서울특별시 양천구 신정7동 338 목동3차우성아파트 관리사무소,301동 옆쪽",,,
12,양천구,폐형광등,"서울특별시 양천구 신정7동 1314 중앙하이츠 아파트, 102동쪽 경비실",,,
12,양천구,폐형광등,"서울특별시 양천구 신정7동 323-23  이스타빌3차 주상복합, 지하추자장 1",,,
12,양천구,폐형광등,"서울특별시 양천구 신정7동 323-23  이스타빌3차 주상복합, 지하추자장 2",,,
12,양천구,폐형광등,서울특별시 양천구 신정7동 201-1 세양청마루 2차 주상복합,,,
13,은평구,폐형광등,서울특별시 은평구 은평로 195,,,
13,은평구,폐형광등,서울특별시 은평구 진흥로15길 10,,,
13,은평구,폐형광등,서울특별시 은평구 연서로41길 16,,,
13,은평구,폐형광등,서울특별시 은평구 갈현로 301,,,
13,은평구,폐형광등,서울특별시 은평구 연서로27길 31-6,,,
13,은평구,폐형광등,서울특별시 은평구 갈현로17길 10,,,
13,은평구,폐형광등,서울특별시 은평구 연서로20길 24-3,,,
13,은평구,폐형광등,서울특별시 은평구 백련산로 179,,,
13,은평구,폐형광등,서울특별시 은평구 백련산로 100,,,
13,은평구,폐형광등,서울특별시 은평구 불광천길 410-17,,,
13,은평구,폐형광등,서울특별시 은평구 연서로 59,,,
13,은평구,폐형광등,서울특별시 은평구 은평로2길 2,,,
13,은평구,폐형광등,서울특별시 은평구 증산로15길 47,,,
13,은평구,폐형광등,서울특별시 은평구 증산서길 89,,,
13,은평구,폐형광등,서울특별시 은평구 은평터널로 27,,,
13,은평구,폐형광등,서울특별시 은평구 진관2로 31,,,
13,은평구,폐형광등,"서울특별시 은평구 연서로29길 31 , 갈현초등학교 (갈현동)",,,
13,은평구,폐형광등,"서울특별시 은평구 서오릉로15길 16 , 서울구산초등학교 (구산동)",,,
13,은평구,폐형광등,"서울특별시 은평구 갈현로15길 51 , 51 (구산동)",,,
13,은평구,폐형광등,"서울특별시 은평구 녹번로1길 1 , 서울녹번초등학교 (녹번동)",,,
13,은평구,폐형광등,"서울특별시 은평구 통일로69길 12-15 , 서울대은초등학교 (대조동)",,,
13,은평구,폐형광등,서울특별시 은평구 연서로18길 17 (대조동),,,
13,은평구,폐형광등,서울특별시 은평구 대서문길 42-3 (진관동),,,
13,은평구,폐형광등,"서울특별시 은평구 불광로 51 , 서울불광초등학교 (불광동,불광초등학교)",,,
13,은평구,폐형광등,서울특별시 은평구 가좌로 361 (신사동),,,
13,은평구,폐형광등,서울특별시 은평구 은평터널로 150 (신사동),,,
13,은평구,폐형광등,"서울특별시 은평구 불광로14길 10-10 , 서울수리초등학교 (불광동)",,,
13,은평구,폐형광등,서울특별시 은평구 수색로16길 21 (수색동),,,
13,은평구,폐형광등,"서울특별시 은평구 진관1로 77-23 , 서울신도초등학교 (진관동)",,,
13,은평구,폐형광등,"서울특별시 은평구 가좌로 275-2 , 서울신사초등학교 (신사동)",,,
13,은평구,폐형광등,"서울특별시 은평구 통일로 650(녹번동,어울초등학교)",,,
13,은평구,폐형광등,서울특별시 은평구 은평로3길 25 (역촌동),,,
13,은평구,폐형광등,"서울특별시 은평구 연서로35길 37 (불광동,연광초등학교)",,,
13,은평구,폐형광등,서울특별시 은평구 연서로 347 (불광동),,,
13,은평구,폐형광등,"서울특별시 은평구 백련산로2길 35 , 서울연은초등학교 (응암동)",,,
13,은평구,폐형광등,"서울특별시 은평구 연서로34길 22 , 서울연천초등학교 (불광동)",,,
13,은평구,폐형광등,"서울특별시 은평구 은평로4길 21-9 , 서울은명초등학교 (응암동,서울은명초등학교)",,,
